Severity_Score,PLVAP,ESM1,CD93,COL4A1,COL4A2,HSPG2,PXDN,MKI67,TOP2A,VEGFA,ANGPT2,CLDN5,MFSD2A,SLC2A1,ABCG2,BSG,CD320,SLC38A5,CDH5,VWF,CD74,HLA-DRA,HLA-DRB1,HLA-DPA1,SOX17,ETS1,LEF1,TCF7,MYC
0.3030303,3.253673325118951,0.7694499882657326,3.9105023748758656,4.125072424758347,3.5056321447705705,3.3297684387561333,2.6842979609518984,1.1168808922043982,1.5905735316130656,1.1087709189879464,1.623894375395978,5.982522649728933,1.2367903544484236,2.7996846397621757,1.466053827511295,4.237018813900229,4.23100865089856,1.5818017042286443,2.7034654457776597,4.340202377754341,6.463585532028546,5.983635274884842,5.864574203777588,4.364610532427898,2.035557090914819,2.7189184019004284,1.7642825741067314,0.6995231264802113,3.1900291654243023
0.3131313,3.2586611624572486,0.9513187788276989,3.9705590461578466,4.166703557552758,3.5519299601766177,3.386063162330148,2.7032638454332445,1.0411091858433679,1.535187982046682,1.0854102457253167,1.829554565936952,6.064651722375453,1.421159862078782,3.0706212116716003,1.8586760493442274,4.30438956605638,4.352922928974432,1.7976565681755914,2.7995699020041025,4.363537876804341,6.4699888198908715,5.954227197574295,5.88186150234244,4.407989445564457,2.222970963114536,2.8479619006309216,1.9152017893961153,0.6834165086988013,3.256313020673063
0.32323232,3.263649042527804,1.133188208141215,4.030615918270945,4.208334835605452,3.59822769578306,3.442358031330423,2.722229778990395,0.9653372474432211,1.4798022514334765,1.0620495052614254,2.0352153823610593,6.146781047499971,1.6055299341747105,3.341558560715229,2.251299424680113,4.371760450343134,4.474837513792091,2.013512006286574,2.895674638284561,4.386873375854341,6.476392107753197,5.924819057263158,5.899148865757928,4.451368486790217,2.410385212326658,2.977005860479316,2.0661215025325284,0.6673098525266201,3.3225970502579014
0.33333334,3.2686369225983594,1.3150575735795762,4.0906727234403375,4.249966149972717,3.6445255111891077,3.498652900330698,2.741195728906147,0.8895653187113709,1.424416520820271,1.0386887647975338,2.240876198785167,6.2289103726244885,1.7899000062706387,3.612495909758858,2.643922992266491,4.43913133462989,4.59675209860975,2.2293676357855685,2.9917793745650196,4.410208874904341,6.482795466986001,5.895410885451726,5.916436229173415,4.494747528015977,2.5977994615387803,3.1060497626879724,2.2170412156689414,0.6512031963544387,3.388881137954766
0.34343433,3.2736247599366566,1.4969264280166974,4.150729394722319,4.291597319081698,3.69082324679555,3.554947696617843,2.760161613387493,0.8137936220186371,1.3690309712538875,1.0153280967042322,2.446536389326141,6.311039319032011,1.974269513900997,3.8834324816682826,3.0365454063499158,4.5065019546554375,4.7186663153372645,2.4452224040385095,3.0878839008049663,4.433544373954341,6.489198754848327,5.86600280814118,5.933723527738269,4.538126473174835,2.7852132080676952,3.2350933190582034,2.367960430958325,0.6350965785730288,3.4551649932035264
0.35353535,3.2786126400072124,1.6787958573302135,4.21078630030727,4.333228597134392,3.7371210622015973,3.611242565618118,2.7791275469446433,0.7380216739501938,1.3136452180098293,0.9919673562403407,2.6521972057502485,6.393168644156527,2.1586395859969256,4.154369927853687,3.429168781685801,4.573872971072795,4.840580961503281,2.661078033537504,3.183988707098929,4.456880019128846,6.495602042710653,5.836594652079895,5.951010891153756,4.581505514400596,2.972627520115218,3.36413722126686,2.518880144094738,0.6189899224008475,3.521449080900391
0.36363637,3.2836004773455096,1.8606651588934195,4.270843138948516,4.374859875187086,3.7834188776076445,3.667537434618393,2.798093496860395,0.6622497258817506,1.2582594873966237,0.9686066157764492,2.857858022174356,6.475297969281045,2.343009658092854,4.42530717975554,3.8217923492721786,4.641243723228946,4.96249554632094,2.8769334716484867,3.2800934433793874,4.480215518178847,6.502005401943456,5.807186511768758,5.968298222143926,4.624884555626356,3.1600418321627415,3.493181181115254,2.6697997950002725,0.6028832662286662,3.5877330523732036
0.37373737,3.288588357416065,2.042534077205696,4.3308998102304965,4.416491044296068,3.8297165334144827,3.723832158192408,2.817059381341741,0.5864780485256098,1.2028739378302402,0.9452459476831475,3.06351821271533,6.557427041927566,2.527379165723212,4.696243751664965,4.214414571105111,4.708614475385097,5.084409763048455,3.0927883355954338,3.3761979696193345,4.503551017228846,6.508408689805782,5.777778434458212,5.985585553134097,4.668263500785215,3.347455578691656,3.6222246798457474,2.820719072520535,0.5867766484472562,3.654016907621964
0.3838384,3.2935761947543627,2.2244033787689017,4.390956648871742,4.458122322348761,3.8760144286201346,3.780127027192683,2.836025314898891,0.5107061004571665,1.1474881845861822,0.921885207219256,3.2691790291394374,6.639556367052084,2.7117491437415455,4.9671811007085935,4.607038138691489,4.775985359671852,5.206324409214471,3.3086438694004223,3.472302705899793,4.5268865162788465,6.514811977668107,5.748370294147075,6.002872884124267,4.711642542010975,3.5348698279037785,3.7512685820544043,2.971638785656948,0.5706700306658463,3.7203009953188286
0.3939394,3.298564074824918,2.406272808082418,4.451013520984841,4.499753600401455,3.9223122440261813,3.8364219325495235,2.854991264814643,0.4349341523887231,1.0921024766038294,0.8985244770940203,3.4748396890927613,6.721685692176601,2.8961191217598787,5.238118449752223,4.999661321776882,4.843356243958607,5.32823899403213,3.524499307511405,3.568407442180251,4.550222015328846,6.521215265530433,5.71896213808579,6.020160247539755,4.755021583236735,3.7222840771159005,3.880312541902798,3.1225583743316037,0.5545633361028935,3.786585024903667
